SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.357019064,42,0,0.723297939,1600,3,0,1,0,0
0,0.001206202,41,0,0.717512033,2700,16,0,2,0,0
0,0.052356872,50,0,0.419831224,7583,16,0,3,0,2
0,0,27,1,0.678431373,764,4,0,0,0,0
0,0.067259209,29,1,0.168340507,2090,3,0,0,0,0
0,1.080612925,33,4,0.37880471,4500,8,0,2,0,2
0,0.656950854,28,0,0.253537736,2543,5,0,0,0,0
0,0.04256613,65,0,0.29615641,4500,10,0,1,1,0
0,0.0719982,62,1,0.296681233,8466,13,0,1,0,0
0,0.077392261,66,0,0.350883039,3000,4,0,1,0,1
0,0.006511123,40,1,0.058341863,12700,6,0,0,0,4
0,0.738951435,54,1,1.149452642,2100,14,0,1,0,2
0,0.59233062,35,0,0.569714743,3750,7,0,0,0,3
1,0.715244701,61,0,0.358997395,11130,17,0,1,0,0
0,0.155668239,32,1,967,1159,8,0,0,0,0
0,0.042890129,48,0,0.455632716,7775,8,0,1,0,0
0,0.079440102,27,0,168,1159,4,0,0,0,0
0,0.146243059,79,0,0.173828964,4653,14,0,1,0,0
1,1.386017006,38,0,0.672075149,1170,6,0,0,2,2
0,0.039074015,65,0,0.109006893,13200,6,0,1,0,0
0,0.008315441,75,0,0.490206897,3624,15,0,2,0,0
0,0.017298367,60,0,0.21419054,3001,13,0,1,0,0
0,0.013592089,80,0,11,1159,3,0,0,0,1
0,0.041265769,45,0,0.388534425,10500,8,0,2,0,2
0,0.290850163,35,0,0.300574346,4700,12,0,0,0,0
0,0.004226256,71,0,0.415771936,2700,9,0,0,0,0
0,0.035515492,81,0,0.150658979,12139,7,0,1,0,0
0,0.833457157,43,2,0.159471994,2802,11,0,0,0,3
0,0.030922284,86,0,0.003977349,14833,5,0,0,0,0
0,0.047319014,67,0,0.006517553,6750,9,0,0,0,1
0,0,62,0,0.625395767,6000,14,0,2,0,0
0,0.713458281,52,0,0.343330477,3500,8,0,0,0,0
0,0.010956045,31,0,455,1159,7,0,0,0,0
0,0.000633987,71,0,0.179982002,10000,9,0,2,0,1
0,0.039899202,48,0,0.559317515,3750,15,0,1,0,3
0,0,45,0,0.419003306,8166,12,0,2,0,0
0,0.01701894,35,0,0.264764674,5502,8,0,1,0,0
0,0.368562899,67,0,0.445357436,3650,15,0,1,0,0
0,0.391578373,31,0,0.378163241,8416,10,0,1,0,0
0,0.230167355,35,0,221,1159,6,0,0,0,0
0,0.436067266,40,0,0.514075243,3800,4,0,1,0,2
0,0.692441999,48,0,0.485827291,4550,8,0,1,0,2
0,0.004444065,30,0,0.00014758,6775,2,0,0,0,3
0,0.001039678,63,0,11,1159,7,0,0,0,0
0,1.016437892,58,0,178,1159,3,0,0,0,0
0,0.01061305,74,0,0.060411311,10113,9,0,0,0,0
0,0.397400617,48,0,0.29758607,2526,5,0,0,0,0
0,0.585510514,42,0,0.61122861,5200,8,0,1,0,3
0,1.009103119,52,0,202,1159,1,0,0,0,1
1,0.269562484,32,0,1.24445111,3333,17,0,3,0,0
0,0.9999999,51,0,0,5356,2,1,0,0,0
0,0.028309062,43,0,0.683829043,4000,8,0,1,0,0
0,0.95860414,39,0,0.461282265,1200,4,0,0,0,3
1,0.9999999,26,0,387,1159,1,0,0,0,0
0,0.021310335,54,0,0.111814698,6000,10,0,1,0,5
0,0.290716381,37,0,0.458628842,4229,12,0,2,0,2
0,0.047418557,41,1,1.178100863,2200,7,0,1,0,2
0,0.58513436,59,0,0.61474671,11093,10,0,4,0,0
0,0.04319784,55,0,0.481466056,2400,8,0,0,0,0
0,0.001673435,60,0,0.000190458,10500,10,0,0,0,0
0,0.261911637,48,0,2415,1,14,0,2,0,0
0,0.012394467,46,0,0.557667934,7100,6,0,4,0,0
0,0.009784962,48,0,0.331305725,12000,11,0,4,0,2
0,0.215235049,41,0,0.165489163,8350,11,0,1,0,0
0,0.368163211,28,1,0.459050241,4358,6,0,1,0,1
0,0.696220707,35,0,0.926940639,437,4,0,0,0,0
0,0.373368863,66,0,0.331054058,7750,11,1,2,0,0
0,0.938200217,36,0,0.237511413,7666,9,0,2,0,3
0,0.167387215,48,0,1428,2554,5,0,1,0,3
0,0.888497446,52,0,0.402227889,7450,7,0,0,0,0
0,0.067814831,45,0,5267,8311,13,0,3,0,0
0,0.000499986,52,0,0.417903379,6333,8,0,2,0,2
0,0.641781096,63,0,0.406135291,11441,11,0,3,0,0
0,0.996154142,70,0,2608,2554,6,0,1,0,0
0,0.9999999,23,0,0.146204311,3200,1,0,0,0,0
0,0.04107391,56,0,0.272908849,16521,10,0,1,0,0
1,0.821704108,50,0,0.504587648,18636,14,0,2,0,4
0,0.000196558,75,0,0.186320276,4926,13,0,1,0,0
0,0.016398688,48,0,163,1159,6,0,0,0,0
0,0.328143351,74,0,0.189760571,3925,8,0,2,0,0
0,0.917267917,33,0,0.393038434,2757,4,0,0,0,1
0,0.142659351,60,0,415,1159,6,0,0,0,0
0,0.048469166,81,0,0.028158668,4083,9,0,0,0,1
0,0.056725571,62,0,0.311103382,11500,12,0,3,0,2
0,0.9999999,45,1,0.121491734,2600,1,0,0,0,0
0,0.9999999,59,0,0.186527737,6813,3,0,2,0,0
0,0.160071835,61,0,0.68003314,6034,12,0,3,0,0
0,0.898837336,83,0,0.753632849,7500,15,0,2,0,0
0,0.67218469,47,0,0.538637338,7000,6,0,1,0,0
0,0.167380151,38,0,0.10623103,5600,3,0,0,0,2
0,0,28,0,0.627798022,1920,7,0,0,0,0
1,0.501424501,44,1,50,1159,1,0,0,0,0
0,0.035770446,60,0,0.29504715,11770,7,0,2,0,2
0,0.984228541,69,0,0.815061646,3000,5,0,1,0,0
0,0.733936221,32,0,46,0,1,0,0,0,2
0,0.758362082,37,0,4631,2554,8,0,1,0,3
0,0,57,0,0.176766139,13135,9,0,2,0,0
0,0.012364201,79,0,0.071832579,1767,9,0,0,0,0
0,0.01654031,63,0,0.103214172,9426,10,0,1,0,0
0,0.548261867,31,0,0.327334533,5000,5,0,1,0,2
0,0.588432631,40,0,0.396319306,8530,7,0,1,0,4
0,0.097995546,69,0,2976,8311,8,0,2,0,0
0,0.420967579,68,0,0.13983217,12750,6,0,1,0,0
0,0,61,0,0.166755319,3759,7,0,0,0,0
0,0.064616233,45,0,0.131261641,10200,8,0,1,0,2
0,0.22486989,43,0,0.423139259,8020,11,0,2,0,2
0,0.251464425,79,0,0.212831806,8400,11,0,1,0,0
0,0.243181071,80,0,0.364856976,8564,16,0,2,0,0
0,0.983008496,29,0,0.551288795,1900,3,0,1,0,1
0,0.788606229,64,0,2582,8311,11,0,2,0,0
0,0.9999999,66,3,0.477910351,3100,6,0,1,0,1
0,0.056925601,58,0,0.214676353,12250,14,0,3,0,0
0,0.445468062,44,0,2287,2554,9,0,1,0,1
0,1.008328706,27,0,1.572951366,1500,4,0,1,2,0
0,0.056323592,58,0,0.112289926,10650,5,0,0,0,1
0,0.014416061,64,0,0.004123454,8002,5,0,0,0,0
0,0.015157818,67,0,0.003221864,9000,6,0,0,0,1
0,0,29,0,9,1159,1,0,0,0,0
0,0.051389722,48,0,0.433951333,1725,6,0,0,0,1
0,0.033406277,81,0,0.003561888,10106,2,0,0,0,0
0,0.878310326,63,0,0.772417628,7192,15,0,1,0,1
0,0.019044208,75,0,19,1159,3,0,0,0,0
1,0.139643044,85,0,0.020185029,3566,3,0,0,1,0
0,0.001084092,48,1,0.156549064,7000,11,0,1,0,2
1,0.9999999,51,0,0.192451887,4000,2,2,0,0,1
0,0.104844758,44,0,0.106926458,8416,5,0,1,0,1
0,0.320356573,80,0,0.822565396,3172,9,0,1,0,0
0,0.075572177,69,0,0.415379022,5500,6,0,1,0,0
1,0.647445749,56,0,0.789084843,8391,8,0,3,0,2
0,0.014060033,67,0,735,2554,11,0,1,0,1
0,0.626267054,57,0,0.288285286,6000,9,0,2,0,1
1,0.080657705,64,0,0.394800743,7000,5,0,2,0,0
0,0.000177776,33,0,0.420225682,7000,14,0,2,0,2
0,0.101511042,64,0,0.28781367,14425,6,0,3,0,0
0,0.066246688,49,0,0.081558125,11500,3,0,0,0,0
0,0.313063643,61,0,0.37793701,6000,14,0,1,0,0
0,0.0175856,84,0,15,1159,8,0,0,0,0
0,0.032161583,60,0,0.123011016,3267,6,0,0,0,0
0,0.032848818,70,0,0.2740751,7216,15,0,3,0,0
0,0.002549873,74,0,1,2430,1,0,0,0,0
0,0.12895968,64,0,0.17773828,4500,3,0,1,0,0
0,0.280187573,34,0,0.540374263,3900,6,0,1,0,1
0,0.282246286,41,0,0.13469455,6072,4,0,0,0,1
0,0.144469526,58,0,2210,8311,6,0,2,0,1
0,0.090709966,67,0,0.351911561,2170,15,0,2,0,0
0,0.931449869,61,3,0.373568427,12136,12,0,2,0,0
0,0.753324668,54,0,0.495080394,8333,6,0,3,0,0
1,0.252143543,31,0,0.389565761,3200,9,0,0,0,1
1,1.192101414,48,2,0.941223511,2500,13,1,1,0,2
0,0.003349833,52,0,4811,8311,11,0,3,0,0
0,0.012151003,78,0,0.008886914,4500,12,0,0,0,0
0,0.9999999,48,0,0.238350466,25000,8,0,3,0,0
0,0.287847477,35,0,0.222385862,10863,8,0,1,0,0
0,0.17930717,42,0,1.229752463,4160,16,0,2,0,2
0,0.033787743,59,0,0.168846266,3440,4,0,1,0,0
0,0.9999999,53,0,0,5356,6,0,0,0,0
0,0.436410214,27,0,0.133777672,4200,5,0,0,1,0
0,0.120561869,41,0,2373,8311,6,0,2,0,0
0,0.221050718,26,0,0.011996001,3000,2,0,0,0,0
0,0.46474181,73,0,0.042024833,1046,4,0,0,0,0
0,0.909817424,38,2,0.508621799,15541,15,4,4,0,0
0,0.425048367,57,0,0.656557998,7913,10,0,2,0,1
0,0.441158574,33,0,0.147408899,5460,8,0,0,0,0
0,0.842862855,47,0,0.177864275,17726,7,0,2,0,4
0,0.382773538,52,1,0.148455094,11100,15,0,0,0,0
0,0.052475979,70,0,0.014394242,2500,10,0,0,0,0
1,0.865094997,55,0,0.586872133,8500,20,0,2,0,0
0,0.092382723,49,0,1302,1159,8,0,0,0,0
0,0.306578407,51,0,0.532910525,5833,16,0,2,0,0
0,0.199920794,58,3,0.550216884,2996,10,0,1,0,1
0,0,43,0,3.5,1,5,0,0,0,0
0,1.039909573,53,1,0.381329494,4166,9,0,1,0,0
0,0.11109366,56,0,0.113020329,8263,5,0,1,0,0
0,0.002066529,62,0,0.450196358,2800,3,0,1,0,0
0,0.011536233,64,0,4272,8311,10,0,2,0,0
0,0.110934207,66,0,0.135695624,6123,8,0,0,0,0
0,0.9999999,59,0,0.092345968,6832,0,2,0,0,0
0,0.01996762,59,0,0.023923445,39500,4,0,1,0,0
0,0.068292747,49,0,0.394894079,1840,12,0,1,0,0
0,0.044086943,51,0,2333,8311,13,0,2,0,0
0,0.002914252,90,0,0.000606943,8237,6,0,0,0,0
0,0.002481166,39,0,1.270826191,8750,10,0,3,0,1
0,0.036432696,65,0,0.124393472,2266,9,0,0,0,0
0,0.391505829,67,0,0.276885438,9400,12,0,1,0,1
0,0,35,0,0.215997461,6300,6,0,1,0,3
0,0.053961608,75,0,0.192885829,8714,8,0,1,0,1
0,0,27,0,0,800,2,0,0,0,0
1,0.937993029,42,2,0.603777078,5400,9,0,1,0,2
0,0.199880215,78,0,0.64150293,2900,16,0,2,0,1
0,0.162196157,41,0,0.496417264,6000,8,0,1,0,1
0,0.23067113,68,0,0.664067187,5000,8,0,1,0,0
0,0.001161686,50,0,0.109041154,9500,8,0,1,0,2
1,0.228121705,39,0,0.572453372,2090,6,0,1,0,1
0,0.177089672,53,0,0.144185338,6560,7,0,0,0,0
0,0.132194487,37,0,1.012378595,5250,15,0,3,0,2
0,0.000229441,52,0,0.237339173,10958,11,0,2,0,2
0,0.123796489,65,0,0.202802185,4210,27,0,0,0,0
0,0.017346258,74,2,0.135303266,5143,10,0,1,1,0
0,0.069358913,49,0,0.2306194,7700,18,0,2,0,3
0,0.033865888,55,0,0.206362495,7166,14,0,1,0,0
0,0.019921544,29,0,0.217223358,4400,7,0,0,0,3
1,0,41,0,1.348703956,3664,7,0,3,0,0
0,0.45508982,23,0,0.04636291,1250,3,0,0,0,0
0,0.077757926,49,0,9245,8311,6,0,2,0,2
0,0.956695536,33,0,0.324365872,1300,3,0,0,1,2
0,0.037681341,71,0,0.013173653,6679,6,0,0,0,0
0,0.011599691,66,1,0.35897792,7200,12,0,1,0,0
0,0.02666592,85,0,0.004479283,6250,5,0,0,0,0
0,0.9999999,28,0,0.178184282,2951,1,0,0,1,0
0,0.190333699,56,0,0.502496434,2803,6,0,1,0,0
0,0.683330953,26,1,0.097414655,7000,8,0,0,0,0
0,0.108656513,59,0,0.446168613,6250,13,0,2,0,1
0,0.000848433,48,0,0.332261981,14000,10,0,3,0,1
0,0.06354844,65,0,0.214969709,5116,5,0,2,0,1
0,0.006588892,71,0,202,0,3,0,0,0,0
0,0.000375578,39,0,0.351938793,5750,9,0,1,0,0
0,0.087978874,52,0,6360,8311,10,0,3,0,0
0,0.032082903,46,1,908,1159,10,0,0,0,0
0,0.809551347,38,0,0.332612807,3700,14,0,0,0,0
0,0.361658223,64,0,0.118100291,7916,14,0,0,0,0
0,0.001129736,40,0,0.181884146,8268,6,0,1,0,1
0,0.149502254,53,0,6674,8311,7,0,3,0,0
0,0.112470044,43,0,0.344877345,4850,6,0,1,0,0
0,0.009962609,48,0,0.298199219,7940,17,0,2,0,1
0,0.024022746,56,0,0.635227462,6000,9,0,2,0,2
1,0.703591633,28,0,1.542659493,1300,5,0,2,0,0
0,0.411570558,68,2,0.424162993,8392,15,0,2,0,0
0,0.045023538,61,0,0.679503796,5400,12,0,2,0,0
0,0,64,0,1652,2554,11,0,1,0,0
0,0.674461737,74,0,1.072815534,1647,8,0,1,0,0
0,0.001097093,43,0,0.29613407,5250,8,0,1,0,0
0,0.337637817,56,0,0.28711368,20416,16,0,2,0,3
0,0,43,0,0.476304739,5000,7,0,0,0,0
0,0.167573462,42,0,0.48795564,11000,27,0,2,0,0
0,0.202188709,76,0,0.334188034,3509,21,0,2,0,0
0,0.125862848,45,0,0.306677329,2500,7,0,2,0,0
0,0.190061563,42,0,0.26234753,5000,10,0,1,0,1
0,0.010908099,62,1,0.000437956,6849,3,0,0,0,0
0,1.008713663,55,0,0.295617397,6000,3,0,2,0,1
0,0.489114908,37,1,0.329762542,5600,3,0,1,0,0
0,0,62,0,0.250205858,8500,15,0,1,0,1
0,0.9999999,30,0,0,3000,0,0,0,0,0
0,0.023766336,37,0,0.39868869,7930,6,0,3,0,0
0,0.019782911,62,0,0.066296784,10633,8,0,1,0,2
0,0.565303952,47,0,0.651380135,4600,11,0,2,0,2
0,0.019400617,93,0,0.00539892,3333,4,0,0,0,0
0,0.842137431,57,0,0.284242823,4562,9,0,1,0,0
0,0.139573967,35,2,0.10060629,5277,11,0,0,0,0
0,0.01723428,53,0,3905,2554,7,0,1,0,0
0,0.194669757,55,0,0.392921416,3333,9,0,0,0,0
0,0.617253238,60,0,0.28250233,8583,8,0,1,0,2
0,0.033177009,50,0,1319,2554,5,0,1,0,0
0,0.9999999,52,0,0.231590633,18916,8,0,2,0,2
0,0.038264809,80,0,0.522670475,2800,16,0,1,0,1
0,0.6870979,50,0,0.177742735,4438,7,0,0,0,0
0,6109,43,0,0.229901608,12500,9,0,2,0,0
0,0.000563979,56,0,0.043997067,15000,11,0,0,0,1
0,0.119466348,59,0,0.766647532,6967,17,0,2,0,1
0,0.013479666,81,0,0.38791883,2118,13,0,1,0,0
0,0.039720016,61,0,7546,8311,8,0,7,0,0
0,0.129765302,49,0,0.474037041,8800,7,0,2,0,1
0,0.016432786,51,0,14,1159,1,0,0,0,0
0,5893,35,0,2367,0,4,0,2,0,0
0,0.213337225,51,0,0.358840842,8833,11,0,2,0,1
0,0.9999999,31,0,379,0,3,0,0,0,0
0,0.060243643,68,0,0.525051883,3372,8,0,1,0,0
0,0.042664081,36,0,0.220700152,7883,5,0,2,0,1
0,0.07221066,62,0,0.951016328,3000,7,0,3,0,0
0,0.666212163,44,0,0.223764431,7708,7,0,2,0,1
0,0.019535816,58,0,0.00789266,3800,4,0,0,0,0
0,0.701264364,38,0,0.663850859,3432,8,0,3,0,1
0,0.030099999,62,0,0.459866705,3450,15,0,2,0,2
0,0.930933445,52,0,0.155650087,9167,14,0,0,0,0
0,0.014209378,77,0,0.196056651,3600,13,0,1,0,0
0,0.9999999,22,0,0.007308161,820,1,0,0,0,0
0,0.877235863,55,0,0.51621074,3947,7,0,1,0,2
0,0.036619203,72,0,1074,2554,7,0,1,0,0
0,0.063913318,73,0,0.019135877,8308,11,0,0,0,0
0,0.301552671,41,0,0.530911139,7100,10,0,2,0,1
0,0.002262341,63,0,0.000285633,3500,5,0,0,0,0
0,0.899154765,52,0,0.304814004,4569,6,0,1,0,2
0,0.115478777,37,0,2553,2554,4,0,1,0,0
0,0,45,0,6008,8311,11,1,2,0,3
0,0.566811953,43,0,0.428012693,13550,15,0,2,0,4
0,0.590783479,44,0,0.5940771,11750,8,0,2,0,1
0,0.013216366,33,0,0.283716284,1000,16,0,0,0,0
0,0.309242703,60,0,0.716862865,6540,10,0,2,0,0
0,0.22645157,46,0,0.423557644,10000,6,0,1,0,3
0,0.000165603,54,0,4158,8311,16,0,3,0,0
0,0.119961112,44,0,0.301577098,23333,5,0,2,0,2
0,3.25E-05,64,0,0.083323047,8100,13,0,0,0,1
0,0,52,1,0.457030756,7900,15,0,4,0,0
0,0.756769729,38,0,0.693017533,3250,5,0,1,0,1
0,0.019686703,68,0,0.618492295,2400,7,0,1,0,0
0,0.183789045,46,0,0.449125312,2800,4,0,1,0,2
0,0.067442772,68,0,0.031613078,3700,13,0,0,0,1
0,0.074229648,43,0,0.01920439,3644,4,0,0,0,2
0,0.964504437,74,0,0.399906455,2137,7,0,0,0,0
1,0.145945946,28,0,726,1159,4,0,0,0,0
0,0.080449571,76,0,0.055180723,4149,6,0,0,0,0
0,0.104147396,69,0,0.451842275,3093,6,0,2,0,0
0,0.190585248,36,0,0.345858331,9500,9,0,2,0,1
0,0.613448406,47,0,1.057133635,3097,11,0,2,0,3
0,0.9999999,60,0,0.202386712,6200,3,0,0,0,1
0,0.054274558,48,0,0.220824463,10333,9,0,2,0,0
0,0.606452131,47,0,0.253418711,9213,7,0,1,0,0
0,0.813359332,38,0,1.011789925,1865,4,0,1,0,0
0,0.9999999,60,0,0,4500,0,0,0,0,1
0,0.056518262,23,0,0.019933555,300,2,0,0,0,0
0,0.081387382,57,0,0.515428289,4050,6,0,2,0,0
0,0.016508195,86,0,0.03539127,17800,6,0,0,0,0
0,0.289816124,55,1,1817,2554,7,0,1,0,0
0,0.311422144,69,0,2.633009709,514,4,0,1,0,0
0,0.746955519,50,0,1.709953012,2340,7,0,2,0,0
0,0.9999999,29,0,3.657237937,600,4,1,2,0,0
0,0.169532187,39,1,0.309729419,1736,7,0,0,0,1
0,0.006473168,44,0,0.244049383,10124,6,0,3,0,8
0,0.105071877,40,0,0.318626546,5416,11,0,0,0,0
0,0.083343187,61,0,0.681512452,5500,10,0,2,0,2
0,0.068288364,45,0,0.236987818,9029,7,0,1,0,2
0,0.09963574,49,0,0.125538258,9056,5,0,1,0,0
0,0.277536066,30,0,0.140595709,4800,6,0,0,0,0
0,0.9999999,66,0,0,5356,1,0,0,0,2
0,0.187503208,69,0,0.97392013,3680,8,0,1,0,1
0,0.438684015,52,0,4716,8311,15,0,3,0,0
0,0.9999999,27,0,0.171258779,1850,2,0,0,0,0
0,0.089391061,49,0,0.18990755,7787,5,0,1,0,3
0,0.025209378,33,0,0.347125798,3600,11,0,1,0,2
0,0.857023381,55,3,0.34228474,9383,13,0,1,1,0
0,0.083520618,56,1,0.636884998,6625,18,0,2,0,3
0,0.305619427,55,2,0.325650369,11800,15,0,2,0,2
0,0.880621877,45,2,1.348988687,2916,6,0,2,0,0
0,0.9999999,61,0,1624,2554,2,0,1,0,0
0,0.910463658,49,0,2.325782811,1500,11,0,2,0,0
0,0.288706963,46,3,0.598297367,5050,10,0,1,1,2
0,0.976280204,39,0,0.570510949,3424,7,0,1,0,3
0,0.084826988,59,0,0.53418212,3612,9,0,2,0,0
0,0,32,0,0.387551113,2200,6,0,1,0,0
0,0.04128865,34,0,0.365757906,4584,5,0,1,0,1
0,0,42,0,0.21909114,11816,5,0,1,0,1
0,0.015927166,52,0,0.565127498,1450,7,0,1,0,0
0,0.9999999,64,0,1673,1159,1,1,0,0,0
0,0,60,0,0.077513799,4166,7,0,0,0,0
0,0.150151627,63,1,0.046590682,5000,5,0,0,0,1
0,0.880549764,49,0,0.144285238,3000,3,0,0,0,0
0,0.007099763,59,0,0.001934985,5167,4,0,0,0,1
0,0.094411286,38,0,0.424780803,4333,6,0,1,0,2
0,0.172894237,72,0,0.052912257,12000,2,0,0,0,0
0,0,31,0,51,1159,2,0,0,0,0
0,0.031883892,50,0,0.700683851,1900,6,0,1,0,0
0,0.115507263,29,0,0.382769538,6000,6,0,1,0,1
1,0.9999999,32,0,0,4851,0,1,0,0,0
1,0.038354504,57,0,0.327423168,4229,12,0,1,0,1
0,0.360811042,37,0,0.535116221,4000,19,0,1,0,3
0,0.287513494,53,0,454,1159,8,0,0,0,1
0,0.05765485,43,0,0.002926116,4100,3,0,0,0,1
0,0.272971649,47,0,0.329190056,9975,10,0,2,0,2
0,0,71,0,0.184508732,7500,10,0,1,0,0
0,0.016438811,63,0,0.334842483,5300,10,0,2,0,0
0,0.114283081,56,0,0.473243192,5250,10,0,2,0,1
0,0.023119357,49,0,0.279512567,3938,5,0,1,0,0
0,0.9999999,50,0,0.035926273,3200,5,0,0,0,1
0,0.894309429,50,0,0.976264834,1600,10,0,1,0,0
0,0.021607816,52,0,0.395023328,4500,11,0,1,0,2
0,0.868391525,47,1,0.23064802,5076,8,0,0,0,0
0,0.387884135,62,2,0.293660186,5914,5,0,2,0,1
0,0,48,0,0.744920993,3100,3,0,1,0,0
0,0.167093377,43,0,1.852895149,1916,12,0,1,0,0
0,0.047483407,54,0,0.042299044,7115,20,0,0,0,1
0,0.009256729,71,1,0.095436767,7669,13,0,1,0,0
0,0,50,0,0.238482966,14000,11,0,2,0,0
0,0.031968032,29,0,0.0680479,5260,2,0,0,0,0
0,0.687054701,38,0,0.143646409,3800,4,0,0,0,4
0,0.317905703,54,0,0.654210947,8750,12,0,2,0,2
0,0.092697683,44,0,0.692600653,1837,10,0,2,0,0
1,0.243918438,48,0,0.177770027,8600,15,0,1,0,2
0,0.010342718,52,0,2874,8311,16,0,2,0,0
0,0.157760249,32,0,1.025867137,1700,7,0,1,0,1
0,0.117506954,74,0,0.090976113,6781,4,0,0,0,1
0,0.27202999,59,0,0.219493594,6555,11,0,0,0,0
0,0.65591803,45,0,0.894096944,6250,16,0,1,0,3
0,0.054247825,37,0,0.31028162,6000,7,0,1,0,1
0,0.9999999,42,0,0,5356,0,0,0,0,0
0,0.057582279,53,0,32,1159,3,0,0,0,0
0,0.240219587,59,0,2849,8311,10,0,2,0,3
0,0.9999999,43,0,0.032086577,5266,4,0,0,0,3
0,0.033662993,64,0,0.026228143,2401,10,0,0,0,0
0,0.037338481,61,0,0.302270012,6695,6,0,1,0,0
0,0.063622987,63,0,0.36766109,15720,16,0,3,0,0
0,0.579014629,41,0,0.315595467,25500,8,0,2,0,2
0,0.024079358,50,0,1.008695652,2989,8,0,1,0,0
0,0,39,0,2.665497076,854,6,0,1,0,3
0,0.029957961,70,0,0.164688857,3454,6,0,1,0,0
0,0.020577813,62,0,719,1159,12,0,0,0,0
0,0.005906702,66,0,65,1159,4,0,0,0,0
0,0.284984512,57,0,0.617114304,1600,7,0,0,0,0
0,0.9999999,54,0,0.327564895,1617,8,0,0,0,0
0,0.131949316,58,0,959,1159,7,0,0,0,0
0,0.441117764,44,0,0.242085341,5811,5,0,1,0,1
0,0.9999999,29,1,0.374925373,1674,1,0,0,0,3
0,0.771414586,51,0,0.124975005,5000,6,0,0,0,0
0,0.978498523,44,3,0.719660003,6352,18,0,2,0,1
0,0.481629621,28,1,0.086840602,5250,4,0,0,0,0
0,0.312929775,55,0,0.645435456,10000,21,0,3,0,1
0,0.797622354,42,0,0.689655172,2000,14,0,0,0,0
0,0.9999999,34,0,0.116333725,850,2,0,0,0,0
1,0.41578868,57,1,0.341042017,14874,19,0,1,0,3
0,0.248778321,24,0,0.160767846,3333,4,0,0,0,0
1,1.230842456,27,1,141,1159,8,0,0,1,0
0,0.008978844,75,0,0.005664778,3000,10,0,0,0,0
1,0.640607268,52,0,4175,8311,8,0,2,0,0
0,0.023921237,73,0,0.553722504,2363,6,0,0,0,0
0,0.9999999,57,0,0.593450028,7083,8,0,2,0,0
0,0.852660579,50,0,0.347466391,2900,13,0,0,0,0
0,0.248947591,52,0,0.344576117,14260,14,0,1,0,2
0,0.064322856,49,0,0.338697079,6400,10,0,2,0,4
0,0.620189905,39,0,0.156333631,4483,4,0,0,0,3
0,0.526583082,51,0,0.06519377,5521,3,0,0,0,1
0,0.000340904,56,0,0,3500,4,0,0,0,0
0,0.44941721,64,1,0.388149134,3003,11,0,0,0,1
0,0.63848596,37,1,0.351088683,10700,13,0,2,0,2
0,0.9999999,47,0,0.486320011,6980,6,0,1,0,2
0,0.224038798,36,0,0.302011646,11333,8,0,4,0,3
0,0.547545355,45,0,0.593575877,6101,12,0,1,0,5
0,0.273109995,58,0,0.319290761,7500,8,0,1,0,3
0,0.168911068,49,0,0.696874013,9500,17,0,2,0,2
0,0.111795528,38,0,83,1159,1,0,0,0,0
0,0.510658322,60,0,0.28038746,9600,6,0,2,0,1
0,0.994615845,46,0,0.744879899,3954,10,0,2,0,3
1,0.708234174,55,3,2459,8311,10,0,2,0,0
0,0.0602575,63,0,1092,2554,10,0,1,0,0
0,0.046016783,60,0,0.097461929,5909,7,0,1,0,0
0,0.056986807,63,0,84,1159,6,0,0,0,0
0,0.088874938,48,0,0.122433784,9400,7,1,0,0,2
0,0.101179764,49,0,0.014985015,1000,7,0,0,0,0
0,0.886900775,40,1,0.230283912,3803,4,0,0,1,0
0,0.001811309,78,0,0.001253133,10373,16,0,0,0,0
0,0.709459699,53,4,0.316484176,13333,23,0,2,2,0
0,0.9999999,63,1,3.456483126,1125,7,2,1,0,2
0,0,30,0,911,8311,4,0,2,0,0
0,0.9999999,45,0,0.423932171,6250,5,0,1,0,2
0,0.595702149,38,0,1.454464682,2250,8,0,2,0,0
0,0.220090812,36,0,0.125508982,4174,5,0,0,0,0
0,0.027998923,55,0,0.490393413,7650,13,0,1,0,0
0,0.069870578,63,0,0.165798792,4800,16,0,1,0,0
0,0.244227623,39,0,0.449193851,8000,10,0,1,0,2
0,0,68,0,0,7100,5,0,0,0,0
0,0.045500088,64,0,3.201438849,416,10,0,3,0,0
0,0.135128829,62,0,0.164605138,7356,4,0,1,0,0
0,0.056773806,53,0,0.195124274,10500,11,0,1,0,0
0,0.064997593,35,0,0.472793781,6560,6,0,2,0,0
0,0.081191558,56,1,0.603701867,6050,16,0,2,0,0
0,0.210424921,59,0,0.593957179,9200,23,0,5,0,1
0,0,62,0,0,9700,9,0,0,0,0
0,0.9999999,50,0,0.321525496,7000,8,0,2,0,4
0,0.001891263,46,0,0.282093405,4260,8,0,1,0,0
0,0.064238746,61,0,0.314195944,3500,4,0,1,0,1
0,0.00990754,64,0,0.081400943,10392,9,0,0,0,0
0,0.810419734,55,0,0.731856246,5731,18,0,2,0,0
